title,image_url,price,link
St. George London Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D001STG00_1_533x.jpg?v=1683819109,$10,https://us.brandymelville.com/products/st-george-london-tote
Red Heart Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU376G367CP888_01_533x.jpg?v=1681735096,$12,https://us.brandymelville.com/products/copper-red-heart-necklace
White Bead Bracelet,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU249D367CPC888_1_533x.jpg?v=1655569311,$8,https://us.brandymelville.com/products/copper-white-bead-bracelet
Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU513B02200888_0_533x.jpg?v=1669850057,From $6,https://us.brandymelville.com/products/gold-large-hoops
Heart Charm Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU381I24D00888_0_533x.jpg?v=1687301874,$6,https://us.brandymelville.com/products/chain-heart
Rope Knot Circle Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU380IN5C00888_1_533x.jpg?v=1646427534,$10,https://us.brandymelville.com/products/rope-knot-circle-necklace
Katherine Cap,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU85804D00888_1_533x.jpg?v=1660254443,From $12,https://us.brandymelville.com/products/katherine-cap-1
Red Heart Socks,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU919A02300888_1_533x.jpg?v=1643992482,$5,https://us.brandymelville.com/products/copy-of-red-heart-ankle-socks
Canvas Satchel,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU717F5SMR14888_1_533x.jpg?v=1642558160,$45,https://us.brandymelville.com/products/canvas-satchel
Messenger Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU714F2AP00888_1_533x.jpg?v=1642547856,$35,https://us.brandymelville.com/products/canvas-messenger-bag
Green Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU716F6A5R14888_1_533x.jpg?v=1641862562,$58,https://us.brandymelville.com/products/green-duffle-bag-1
Long Distance Love Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/0-22_c05b6a7a-5d10-41f2-a464-43044a3cbe3e_533x.jpg?v=1644024766,$8,https://us.brandymelville.com/products/tote-bag-1
Ivory Faux Leather Messenger Purse,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU770E6APR1C888_1_533x.jpg?v=1639631691,$54,https://us.brandymelville.com/products/copy-of-brown-faux-leather-messenger-purse
Radio Silence Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BRSI00_0_533x.jpg?v=1655998882,$8,https://us.brandymelville.com/products/radio-silence-tote-bag
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU721F2NC00888_1_d721a84c-3d1e-4b93-903e-21fab9a19e3d_533x.jpg?v=1655923165,$28,https://us.brandymelville.com/products/navy-shoulder-bag
New York Live 97 Tote,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/0-7_171ac713-cc16-462b-889e-24afe8c6d5bb_533x.jpg?v=1643062293,$10,https://us.brandymelville.com/products/newyork-live-97-tote
Wave Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU500E02200888_1_533x.jpg?v=1635562392,$6,https://us.brandymelville.com/products/silver-earrings-1
Solid Headband,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU601A002YR888_0_533x.jpg?v=1684533848,$5,https://us.brandymelville.com/products/solid-headband
Red Heart Bracelet,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU271C60300888_0_2dae0c43-f6c8-42bf-b1b7-8f89787b87c6_533x.jpg?v=1686512734,$5,https://us.brandymelville.com/products/gold-red-heart-bracelet
Three Heart Coin Purse,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU712B2AP3HT888_0_533x.jpg?v=1676066826,$8,https://us.brandymelville.com/products/three-heart-coin-purse
Heart Charm Bracelet,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU200D06000888_1_533x.jpg?v=1660242207,$6,https://us.brandymelville.com/products/heart-charm-bracelet
Hair Claws,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU69700100888_1_533x.jpg?v=1639631695,$8,https://us.brandymelville.com/products/large-hair-claws
Cotton Scrunchie,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU6Z280T730000_800x1200_2020_08_12_533x.jpg?v=1689262653,$3,https://us.brandymelville.com/products/copy-of-cotton-scrunchie
Rope Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU575D06000888-_1_533x.jpg?v=1625113958,$4,https://us.brandymelville.com/products/rope-earrings
Rhinestone Heart Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU358H22600888_0_533x.jpg?v=1686837482,$10,https://us.brandymelville.com/products/silver-heart-chain-necklace-with-heart-pink-rhinestone-charm
Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MRRB033-YR17S0050000_5_533x.jpg?v=1681224497,$18,https://us.brandymelville.com/products/ivory-tote-bag
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MRRB001-YR17SZ1120000_1_533x.jpg?v=1629963674,$45,https://us.brandymelville.com/products/dark-sage-duffle-bag-with-ivory-straps
Heart Charm Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu536b06000888_1_533x.jpg?v=1614279933,$4,https://us.brandymelville.com/products/heart-charm-earrings
Yosemite 1991 Sierra Nevada Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D334YOS888-_1_533x.jpg?v=1614213672,$12,https://us.brandymelville.com/products/yosemite-1991-sierra-nevada-tote-bag
Red Heart Ankle Socks,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU919A023SH888_1_533x.jpg?v=1620344241,$5,https://us.brandymelville.com/products/white-ankle-socks-with-red-hearts
Ruffle Ribbed Socks,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU916B00100888_1_533x.jpg?v=1614215946,$6,https://us.brandymelville.com/products/ruffle-socks-black
Backpack,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU784D04DWT888_1_533x.jpg?v=1691021943,$30,https://us.brandymelville.com/products/green-backpack
Mini Thick Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU552B02200888_1_533x.jpg?v=1614204359,$5,https://us.brandymelville.com/products/silver-earrings
Pearl Bracelet,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU281C00200888_00_533x.jpg?v=1687301888,$3,https://us.brandymelville.com/products/faux-pearl-bracelet
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/0-1-12_533x.jpg?v=1648134822,$32,https://us.brandymelville.com/products/cordoroy-brown-handbag
Knit Headband,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU69400100888_1_3f2cae04-da6f-40e0-baf9-77052bec87ca_533x.jpg?v=1635115928,$6,https://us.brandymelville.com/products/navy-blue-knit-headband
Thick Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU552C06000888_1_533x.jpg?v=1663902970,$8,https://us.brandymelville.com/products/thick-hoop-earrings
Flower Heart Charm Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu511d22r00888_1_533x.jpg?v=1614204913,$4,https://us.brandymelville.com/products/flower-heart-charm-earrings-mu5-11d-22r-888
Cotton Scrunchie,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU6Z28000100R3_800x1200_2020_07_22_1_533x.jpg?v=1632339593,$3,https://us.brandymelville.com/products/cotton-scrunchie-mu-6z2
Ribbed Scrunchie,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu68000206888_1_533x.jpg?v=1661367158,$3,https://us.brandymelville.com/products/ribbed-scrunchie-mu-65-5s-z8
Pearl Heart Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU533D60B00888_0_533x.jpg?v=1686682383,$3,https://us.brandymelville.com/products/earrings-1
Stacker Rings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu433e02217888_1_533x.jpg?v=1614230118,$6,https://us.brandymelville.com/products/stacker-rings
Circle Choker,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU397D06000888_1_533x.jpg?v=1630960445,$6,https://us.brandymelville.com/products/circle-choker-mu-397-d6-888
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MRRB001-YR17S0720000_2_533x.jpg?v=1629963686,$45,https://us.brandymelville.com/products/navy-blue-duffle-bag-yr17-072-00-00
Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu577c02200888_1_533x.jpg?v=1637187955,$4,https://us.brandymelville.com/products/gold-hoop-earringsgold-hoop-earrings-u577-c06-888
Union Jack Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU769EB33306888_1_159cf4f8-c8c0-4eec-9483-e98b2bada90c_533x.jpg?v=1654291966,$20,https://us.brandymelville.com/products/ivory-flag-tote-bagivory-flag-tote-bag-769-eb3-330-6888
Heart Belt,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu941a22n4m888_1_533x.jpg?v=1614815964,$10,https://us.brandymelville.com/products/black-faux-leather-silver-heart-belt
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU782D001WT888_800x1200_2020_07_20_533x.jpg?v=1614228574,$42,https://us.brandymelville.com/products/black-duffle-bag
Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU547A02200888_0_533x.jpg?v=1670053229,$4,https://us.brandymelville.com/products/silver-thin-hoop-earringssilver-thin-hoop-earrings-547-a022-888
Ruffle Socks,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MZH081-Z033S0020000_1_533x.jpg?v=1648517754,$6,https://us.brandymelville.com/products/blue-ruffle-socks-z3-3s-541
Scrunchie,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu65004d00888_1_533x.jpg?v=1687641119,$3,https://us.brandymelville.com/products/blue-scrunchie-654d-888
Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/3c4a0431_533x.jpg?v=1614215545,$4,https://us.brandymelville.com/products/mini-hoop-earrings-mu-54b-22w-888
Infinity Hoop Earrings,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/mu555a06000888_1_533x.jpg?v=1614239154,$4,https://us.brandymelville.com/products/mini-infinity-hoops-mu-555-a22-888
Floral Scrunchie,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU65000500259Y_0_533x.jpg?v=1690413635,$3,https://us.brandymelville.com/products/scrunchie
